Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
147.32.84.205-85.190.0.3-80-39987-6,85.190.0.3,39987,147.32.84.205,80,6,18/08/2011 02:37:26 PM,116,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25862.068965517243,58.0,73.53910524340094,110.0,6.0,0.0,0.0,0.0,0.0,0.0,116.0,58.0,73.53910524340094,110.0,6.0,0,0,0,0,0,80,0.0,25862.068965517243,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.193-85.190.0.3-9100-60340-6,85.190.0.3,60340,147.32.84.193,9100,6,18/08/2011 06:28:27 PM,1275,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352.9411764705883,637.5,895.9042917633557,1271.0,4.0,0.0,0.0,0.0,0.0,0.0,1275.0,637.5,895.9042917633557,1271.0,4.0,0,0,0,0,0,80,0.0,2352.9411764705883,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-443-48512-6,85.190.0.3,48512,147.32.84.165,443,6,18/08/2011 02:36:20 PM,546,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5494.505494505494,273.0,381.8376618407357,543.0,3.0,0.0,0.0,0.0,0.0,0.0,546.0,273.0,381.8376618407357,543.0,3.0,0,0,0,0,0,80,0.0,5494.505494505494,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.193-85.190.0.3-1182-50752-6,85.190.0.3,50752,147.32.84.193,1182,6,18/08/2011 06:44:01 PM,135,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22222.222222222223,67.5,88.38834764831844,130.0,5.0,0.0,0.0,0.0,0.0,0.0,135.0,67.5,88.38834764831844,130.0,5.0,0,0,0,0,0,80,0.0,22222.222222222223,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.206-85.190.0.3-8080-49695-6,85.190.0.3,49695,147.32.84.206,8080,6,18/08/2011 05:21:59 PM,443,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6772.009029345373,221.5,307.59144981614816,439.0,4.0,0.0,0.0,0.0,0.0,0.0,443.0,221.5,307.59144981614816,439.0,4.0,0,0,0,0,0,80,0.0,6772.009029345373,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.209-85.190.0.3-808-52700-6,85.190.0.3,52700,147.32.84.209,808,6,18/08/2011 02:33:15 PM,1158,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590.6735751295337,579.0,808.9301576774104,1151.0,7.0,0.0,0.0,0.0,0.0,0.0,1158.0,579.0,808.9301576774104,1151.0,7.0,0,0,0,0,0,80,0.0,2590.6735751295337,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.207-85.190.0.3-1081-58449-6,85.190.0.3,58449,147.32.84.207,1081,6,18/08/2011 06:44:51 PM,678,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424.778761061947,339.0,472.34732983261375,673.0,5.0,0.0,0.0,0.0,0.0,0.0,678.0,339.0,472.34732983261375,673.0,5.0,0,0,0,0,0,80,0.0,4424.778761061947,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.193-85.190.0.3-9999-52956-6,85.190.0.3,52956,147.32.84.193,9999,6,18/08/2011 06:44:01 PM,94,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31914.89361702128,47.0,59.39696961966999,89.0,5.0,0.0,0.0,0.0,0.0,0.0,94.0,47.0,59.39696961966999,89.0,5.0,0,0,0,0,0,80,0.0,31914.89361702128,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.209-85.190.0.3-81-57385-6,85.190.0.3,57385,147.32.84.209,81,6,18/08/2011 02:33:15 PM,954,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144.6540880503144,477.0,664.6803743153547,947.0,7.0,0.0,0.0,0.0,0.0,0.0,954.0,477.0,664.6803743153547,947.0,7.0,0,0,0,0,0,80,0.0,3144.6540880503144,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.205-85.190.0.3-8080-54110-6,85.190.0.3,54110,147.32.84.205,8080,6,18/08/2011 05:21:48 PM,418,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7177.033492822966,209.0,289.9137802864845,414.0,4.0,0.0,0.0,0.0,0.0,0.0,418.0,209.0,289.9137802864845,414.0,4.0,0,0,0,0,0,80,0.0,7177.033492822966,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-3128-59646-6,85.190.0.3,59646,147.32.84.165,3128,6,18/08/2011 05:17:13 PM,1859,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1613.7708445400754,929.5,1304.61201128918,1852.0,7.0,0.0,0.0,0.0,0.0,0.0,1859.0,929.5,1304.61201128918,1852.0,7.0,0,0,0,0,0,80,0.0,1613.7708445400754,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.209-85.190.0.3-3128-39591-6,85.190.0.3,39591,147.32.84.209,3128,6,18/08/2011 06:45:09 PM,2048,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.84375,1024.0,1441.083620058184,2043.0,5.0,0.0,0.0,0.0,0.0,0.0,2048.0,1024.0,1441.083620058184,2043.0,5.0,0,0,0,0,0,80,0.0,1464.84375,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.191-85.190.0.3-1080-41833-6,85.190.0.3,41833,147.32.84.191,1080,6,18/08/2011 06:43:41 PM,280,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10714.285714285716,140.0,193.747258045114,277.0,3.0,0.0,0.0,0.0,0.0,0.0,280.0,140.0,193.747258045114,277.0,3.0,0,0,0,0,0,80,0.0,10714.285714285716,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.205-85.190.0.3-8080-42413-6,85.190.0.3,42413,147.32.84.205,8080,6,18/08/2011 06:44:31 PM,632,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4746.835443037975,316.0,439.8204178980326,627.0,5.0,0.0,0.0,0.0,0.0,0.0,632.0,316.0,439.8204178980326,627.0,5.0,0,0,0,0,0,80,0.0,4746.835443037975,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.208-85.190.0.3-443-60625-6,85.190.0.3,60625,147.32.84.208,443,6,18/08/2011 06:29:14 PM,690,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4347.826086956522,345.0,478.0041840821061,683.0,7.0,0.0,0.0,0.0,0.0,0.0,690.0,345.0,478.0041840821061,683.0,7.0,0,0,0,0,0,80,0.0,4347.826086956522,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.206-85.190.0.3-3128-57572-6,85.190.0.3,57572,147.32.84.206,3128,6,18/08/2011 06:33:05 PM,826,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.3075060532688,826.0,0.0,826.0,826.0,0.0,0.0,0.0,0.0,0.0,826.0,826.0,0.0,826.0,826.0,0,0,0,0,0,60,0.0,2421.3075060532688,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.193-85.190.0.3-3128-55884-6,85.190.0.3,55884,147.32.84.193,3128,6,18/08/2011 02:37:02 PM,1680,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.7142857142856,840.0,1175.211470332042,1671.0,9.0,0.0,0.0,0.0,0.0,0.0,1680.0,840.0,1175.211470332042,1671.0,9.0,0,0,0,0,0,80,0.0,1785.7142857142856,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.193-85.190.0.3-443-41551-6,85.190.0.3,41551,147.32.84.193,443,6,18/08/2011 06:28:27 PM,1224,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.9803921568628,612.0,859.8418459228418,1220.0,4.0,0.0,0.0,0.0,0.0,0.0,1224.0,612.0,859.8418459228418,1220.0,4.0,0,0,0,0,0,80,0.0,2450.9803921568628,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.192-85.190.0.3-9999-39690-6,85.190.0.3,39690,147.32.84.192,9999,6,18/08/2011 06:28:13 PM,188,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15957.44680851064,94.0,125.86500705120544,183.0,5.0,0.0,0.0,0.0,0.0,0.0,188.0,94.0,125.86500705120544,183.0,5.0,0,0,0,0,0,80,0.0,15957.44680851064,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.208-85.190.0.3-81-35637-6,85.190.0.3,35637,147.32.84.208,81,6,18/08/2011 06:29:14 PM,223,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13452.91479820628,111.5,147.78531726798843,216.0,7.0,0.0,0.0,0.0,0.0,0.0,223.0,111.5,147.78531726798843,216.0,7.0,0,0,0,0,0,80,0.0,13452.91479820628,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.192-147.32.96.69-1046-161-17,147.32.84.192,1046,147.32.96.69,161,17,18/08/2011 06:00:14 PM,27053144,5401,1,4837184.0,900.0,900.0,891.0,895.6089613034634,2.854175832034352,900.0,900.0,900.0,0.0,178836.29348219195,199.6810426174496,5008.913904832441,5023.336947594464,22959.0,-4.0,27053136.0,5009.839999999989,5023.341006125228,22959.0,-4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,43208,8,199.6440783370687,0.0369642803808681,891.0,900.0,895.6105867110867,2.8548974672198963,8.15043954833858,0,0,0,0,0,0,0,0,0.0,895.7763791188448,895.6089613034624,900.0,0,0,0,0,0,0,5401,4837184,1,900,-1,-1,5401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.204-85.190.0.3-6663-37470-6,85.190.0.3,37470,147.32.84.204,6663,6,18/08/2011 06:27:33 PM,190,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15789.473684210525,95.0,127.27922061357856,185.0,5.0,0.0,0.0,0.0,0.0,0.0,190.0,95.0,127.27922061357856,185.0,5.0,0,0,0,0,0,80,0.0,15789.473684210525,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.206-85.190.0.3-23-54709-6,85.190.0.3,54709,147.32.84.206,23,6,18/08/2011 06:33:05 PM,792,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525.2525252525256,792.0,0.0,792.0,792.0,0.0,0.0,0.0,0.0,0.0,792.0,792.0,0.0,792.0,792.0,0,0,0,0,0,60,0.0,2525.2525252525256,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.191-85.190.0.3-8080-43834-6,85.190.0.3,43834,147.32.84.191,8080,6,18/08/2011 06:27:56 PM,143,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20979.020979020977,71.5,95.45941546018392,139.0,4.0,0.0,0.0,0.0,0.0,0.0,143.0,71.5,95.45941546018392,139.0,4.0,0,0,0,0,0,80,0.0,20979.020979020977,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.209-85.190.0.3-9090-36657-6,85.190.0.3,36657,147.32.84.209,9090,6,18/08/2011 05:22:46 PM,754,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3978.779840848807,377.0,527.5016587651645,750.0,4.0,0.0,0.0,0.0,0.0,0.0,754.0,377.0,527.5016587651645,750.0,4.0,0,0,0,0,0,80,0.0,3978.779840848807,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.192-85.190.0.3-3128-35387-6,85.190.0.3,35387,147.32.84.192,3128,6,18/08/2011 06:28:13 PM,110,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27272.727272727272,55.0,69.29646455628166,104.0,6.0,0.0,0.0,0.0,0.0,0.0,110.0,55.0,69.29646455628166,104.0,6.0,0,0,0,0,0,80,0.0,27272.727272727272,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.205-85.190.0.3-1337-59481-6,85.190.0.3,59481,147.32.84.205,1337,6,18/08/2011 06:28:44 PM,439,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6833.7129840546695,219.5,304.763022691402,435.0,4.0,0.0,0.0,0.0,0.0,0.0,439.0,219.5,304.763022691402,435.0,4.0,0,0,0,0,0,80,0.0,6833.7129840546695,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.192-85.190.0.3-1080-37652-6,85.190.0.3,37652,147.32.84.192,1080,6,18/08/2011 06:28:13 PM,263,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11406.84410646388,131.5,181.7264427649427,260.0,3.0,0.0,0.0,0.0,0.0,0.0,263.0,131.5,181.7264427649427,260.0,3.0,0,0,0,0,0,80,0.0,11406.84410646388,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-9000-51669-6,85.190.0.3,51669,147.32.84.165,9000,6,18/08/2011 06:35:06 PM,20998178,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333622564776811,3499696.333333333,4805498.147238876,11999392.0,312.0,17997389.0,8998694.5,4244362.492131474,11999912.0,5997477.0,8998786.0,2999595.333333333,2998563.759204118,5997439.0,312.0,0,0,0,0,120,100,0.1428695384904347,0.1904927179872463,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,4,0,-1,0,0,0,1500933.5,2121905.120867684,3001347.0,520.0,8998155.5,4244389.36218916,11999392.0,5996919.0,1
147.32.84.207-85.190.0.3-3128-43624-6,85.190.0.3,43624,147.32.84.207,3128,6,18/08/2011 05:22:19 PM,115,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26086.95652173913,57.5,72.8319984622144,109.0,6.0,0.0,0.0,0.0,0.0,0.0,115.0,57.5,72.8319984622144,109.0,6.0,0,0,0,0,0,80,0.0,26086.95652173913,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.206-85.190.0.3-3128-35966-6,85.190.0.3,35966,147.32.84.206,3128,6,18/08/2011 06:44:41 PM,167,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17964.071856287424,83.5,105.35891039679558,158.0,9.0,0.0,0.0,0.0,0.0,0.0,167.0,83.5,105.35891039679558,158.0,9.0,0,0,0,0,0,80,0.0,17964.071856287424,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.207-85.190.0.3-8082-36463-6,85.190.0.3,36463,147.32.84.207,8082,6,18/08/2011 05:22:19 PM,406,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7389.162561576355,203.0,280.0142853498728,401.0,5.0,0.0,0.0,0.0,0.0,0.0,406.0,203.0,280.0142853498728,401.0,5.0,0,0,0,0,0,80,0.0,7389.162561576355,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-9100-38500-6,85.190.0.3,38500,147.32.84.165,9100,6,18/08/2011 06:35:06 PM,3107074,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609231064338989,776768.5,1483230.1679522523,3000355.0,231.0,0.0,0.0,0.0,0.0,0.0,3107074.0,1035691.3333333333,1702470.1104460934,3000586.0,365.0,0,0,0,0,40,100,0.3218462128677978,1.2873848514711912,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,4,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.191-85.190.0.3-4480-36910-6,85.190.0.3,36910,147.32.84.191,4480,6,18/08/2011 05:18:15 PM,1019,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2944.0628066732093,509.5,712.0565286548533,1013.0,6.0,0.0,0.0,0.0,0.0,0.0,1019.0,509.5,712.0565286548533,1013.0,6.0,0,0,0,0,0,80,0.0,2944.0628066732093,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.192-85.190.0.3-9100-33333-6,85.190.0.3,33333,147.32.84.192,9100,6,18/08/2011 06:43:50 PM,336,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8928.57142857143,168.0,231.9310242291876,332.0,4.0,0.0,0.0,0.0,0.0,0.0,336.0,168.0,231.9310242291876,332.0,4.0,0,0,0,0,0,80,0.0,8928.57142857143,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.205-85.190.0.3-443-52989-6,85.190.0.3,52989,147.32.84.205,443,6,18/08/2011 06:28:44 PM,476,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6302.521008403361,238.0,332.3401871576773,473.0,3.0,0.0,0.0,0.0,0.0,0.0,476.0,238.0,332.3401871576773,473.0,3.0,0,0,0,0,0,80,0.0,6302.521008403361,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.165-85.190.0.3-9100-57399-6,85.190.0.3,57399,147.32.84.165,9100,6,18/08/2011 06:43:28 PM,1038,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2890.173410404624,519.0,722.6631303726516,1030.0,8.0,0.0,0.0,0.0,0.0,0.0,1038.0,519.0,722.6631303726516,1030.0,8.0,0,0,0,0,0,80,0.0,2890.173410404624,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.209-85.190.0.3-443-44504-6,85.190.0.3,44504,147.32.84.209,443,6,18/08/2011 06:45:09 PM,1667,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.6400719856028,833.5,1173.0901499884824,1663.0,4.0,0.0,0.0,0.0,0.0,0.0,1667.0,833.5,1173.0901499884824,1663.0,4.0,0,0,0,0,0,80,0.0,1799.6400719856028,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147.32.84.204-85.190.0.3-8000-53334-6,85.190.0.3,53334,147.32.84.204,8000,6,18/08/2011 02:35:26 PM,338,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8875.739644970416,169.0,226.2741699796952,329.0,9.0,0.0,0.0,0.0,0.0,0.0,338.0,169.0,226.2741699796952,329.0,9.0,0,0,0,0,0,80,0.0,8875.739644970416,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
