Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Packets/s,Bwd Packets/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.148-192.168.100.3-58602-80-6,192.168.100.148,58602,192.168.100.3,80,6,04/06/2018 02:34:26 PM,7408414,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699633146851674,7408414.0,0.0,7408414.0,7408414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.1349816573425837,0.1349816573425837,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,7408414.0,0.0,7408414.0,7408414.0,1
192.168.100.149-192.168.100.7-44748-80-6,192.168.100.149,44748,192.168.100.7,80,6,04/06/2018 02:35:15 PM,3113857,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6422902528921528,3113857.0,0.0,3113857.0,3113857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.3211451264460764,0.3211451264460764,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-49176-80-6,192.168.100.149,49176,192.168.100.7,80,6,04/06/2018 02:42:11 PM,31683727,4,5,513.0,1124.0,513.0,0.0,128.25,256.5,1124.0,0.0,224.8,502.6680813419528,51.66690143492273,0.2840574910899844,3960465.875,7027574.970811917,15518359.0,30.0,15518644.0,5172881.333333333,8959498.435295936,15518419.0,60.0,31683727.0,7920931.75,8567893.394343963,15518359.0,190.0,0,0,0,0,136,176,0.1262477738177708,0.1578097172722135,0.0,1124.0,163.7,373.95307192213306,139840.90000000002,0,1,0,0,0,0,0,0,1.0,181.88888888888889,128.25,224.8,0,0,0,0,0,0,4,513,5,1124,-1,215,1,0,1021792.0,0.0,1021792.0,1021792.0,15518359.0,0.0,15518359.0,15518359.0,1
192.168.100.148-192.168.100.3-60398-80-6,192.168.100.148,60398,192.168.100.3,80,6,04/06/2018 02:35:08 PM,11806115,3,5,343.0,494.0,343.0,0.0,114.33333333333334,198.0311423320416,494.0,0.0,98.8,220.9235161769792,70.89546391848631,0.677614947846942,1686587.8571428573,2926668.7905303664,6801188.0,14.0,6801248.0,3400624.0,4809188.782341571,6801234.0,14.0,11806115.0,2951528.75,3486095.42228593,6801188.0,17.0,0,0,0,0,96,176,0.2541056054426032,0.4235093424043387,0.0,494.0,93.0,188.3626820790148,35480.5,0,1,0,0,0,0,0,0,1.0,104.625,114.33333333333331,98.8,0,0,0,0,0,0,3,343,5,494,-1,235,1,0,78.0,0.0,78.0,78.0,6801188.0,0.0,6801188.0,6801188.0,1
192.168.100.150-192.168.100.7-46502-80-6,192.168.100.150,46502,192.168.100.7,80,6,04/06/2018 02:40:50 PM,15223059,3,5,414.0,1124.0,414.0,0.0,138.0,239.02301144450507,1124.0,0.0,224.8,502.6680813419528,101.0309425983306,0.5255185570784426,2174722.7142857146,5717682.000587846,15141022.0,20.0,81975.0,40987.5,57936.79411651977,81955.0,20.0,15223059.0,3805764.75,7556950.697747356,15141043.0,27.0,0,0,0,0,96,176,0.197069458904416,0.3284490981740267,0.0,1124.0,170.88888888888889,382.7441849474805,146493.11111111112,0,1,0,0,0,0,0,0,1.0,192.25,138.0,224.8,0,0,0,0,0,0,3,414,5,1124,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.148-192.168.100.3-58290-80-6,192.168.100.148,58290,192.168.100.3,80,6,04/06/2018 02:34:19 PM,14601879,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369686736891875,14601879.0,0.0,14601879.0,14601879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0684843368445937,0.0684843368445937,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,14601879.0,0.0,14601879.0,14601879.0,1
192.168.100.148-192.168.100.3-40166-80-6,192.168.100.148,40166,192.168.100.3,80,6,04/06/2018 02:38:58 PM,11437726,3,5,418.0,494.0,418.0,0.0,139.33333333333331,241.3324125212636,494.0,0.0,98.8,220.9235161769792,79.73612936697383,0.6994397312892441,1633960.857142857,2821031.828459428,6436004.0,16.0,6436081.0,3218040.5,4550949.850318338,6436048.0,33.0,11437726.0,2859431.5,3353256.9301900603,6436004.0,16.0,0,0,0,0,96,176,0.2622898992334665,0.4371498320557775,0.0,494.0,101.33333333333331,201.97277044195835,40793.0,0,1,0,0,0,0,0,0,1.0,114.0,139.33333333333334,98.8,0,0,0,0,0,0,3,418,5,494,-1,235,1,0,98.0,0.0,98.0,98.0,6436004.0,0.0,6436004.0,6436004.0,1
192.168.100.148-192.168.100.3-56734-80-6,192.168.100.148,56734,192.168.100.3,80,6,04/06/2018 02:33:37 PM,1945982,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0277587356923137,1945982.0,0.0,1945982.0,1945982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.5138793678461568,0.5138793678461568,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.147-192.168.100.3-57422-80-6,192.168.100.147,57422,192.168.100.3,80,6,04/06/2018 02:32:21 PM,11848707,3,5,569.0,494.0,569.0,0.0,189.66666666666669,328.51230316889706,494.0,0.0,98.8,220.9235161769792,89.71443044376066,0.6751791566792901,1692672.4285714286,2939243.952059886,6845872.0,20.0,6846154.0,3423077.0,4840896.864623538,6846108.0,46.0,11848707.0,2962176.75,3502147.265255739,6845872.0,22.0,0,0,0,0,96,176,0.2531921837547337,0.4219869729245563,0.0,569.0,118.11111111111111,235.11829174079824,55280.61111111111,0,1,0,0,0,0,0,0,1.0,132.875,189.66666666666663,98.8,0,0,0,0,0,0,3,569,5,494,-1,236,1,0,125.0,0.0,125.0,125.0,6845872.0,0.0,6845872.0,6845872.0,1
192.168.100.149-192.168.100.7-57552-80-6,192.168.100.149,57552,192.168.100.7,80,6,04/06/2018 02:51:30 PM,33946732,3,5,379.0,1124.0,379.0,0.0,126.33333333333334,218.81575202286817,1124.0,0.0,224.8,502.6680813419528,44.27524864543663,0.2356633327767751,4849533.142857143,8349663.718509436,18809383.0,28.0,18809481.0,9404740.5,13300271.967719777,18809453.0,28.0,33946732.0,8486683.0,9913510.03617612,18809383.0,36.0,0,0,0,0,96,176,0.0883737497912906,0.1472895829854844,0.0,1124.0,166.99999999999997,380.1341868340704,144501.99999999997,0,1,0,0,0,0,0,0,1.0,187.875,126.33333333333331,224.8,0,0,0,0,0,0,3,379,5,1124,-1,215,1,0,133.0,0.0,133.0,133.0,18809383.0,0.0,18809383.0,18809383.0,1
192.168.100.149-192.168.100.7-56380-80-6,192.168.100.149,56380,192.168.100.7,80,6,04/06/2018 02:50:51 PM,94487539,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211668122714043,94487539.0,0.0,94487539.0,94487539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0105834061357021,0.0105834061357021,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,94487539.0,0.0,94487539.0,94487539.0,1
192.168.100.148-192.168.100.3-58460-80-6,192.168.100.148,58460,192.168.100.3,80,6,04/06/2018 02:34:26 PM,7739360,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2584193008207397,7739360.0,0.0,7739360.0,7739360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.1292096504103698,0.1292096504103698,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,7739360.0,0.0,7739360.0,7739360.0,1
192.168.100.148-192.168.100.3-37108-80-6,192.168.100.148,37108,192.168.100.3,80,6,04/06/2018 02:37:28 PM,13254604,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508909658862686,13254604.0,0.0,13254604.0,13254604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0754454829431343,0.0754454829431343,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,13254604.0,0.0,13254604.0,13254604.0,1
192.168.100.148-192.168.100.3-59564-80-6,192.168.100.148,59564,192.168.100.3,80,6,04/06/2018 02:34:49 PM,10596717,3,5,376.0,494.0,376.0,0.0,125.33333333333334,217.08370121529927,494.0,0.0,98.8,220.9235161769792,82.1008997409292,0.7549508022154409,1513816.7142857143,2590965.36590526,5594822.0,10.0,5594864.0,2797432.0,3956145.061013056,5594849.0,15.0,10596717.0,2649179.25,3068528.0792251057,5594822.0,19.0,0,0,0,0,96,176,0.2831065508307903,0.4718442513846505,0.0,494.0,96.66666666666669,194.0721515313313,37664.0,0,1,0,0,0,0,0,0,1.0,108.75,125.33333333333331,98.8,0,0,0,0,0,0,3,376,5,494,-1,235,1,0,79.0,0.0,79.0,79.0,5594822.0,0.0,5594822.0,5594822.0,1
192.168.100.148-192.168.100.3-59580-80-6,192.168.100.148,59580,192.168.100.3,80,6,04/06/2018 02:35:00 PM,829892,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4099521383505325,829892.0,0.0,829892.0,829892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1.2049760691752662,1.2049760691752662,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-49114-80-6,192.168.100.149,49114,192.168.100.7,80,6,04/06/2018 02:42:43 PM,25180705,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0794258937547618,25180705.0,0.0,25180705.0,25180705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0397129468773809,0.0397129468773809,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,25180705.0,0.0,25180705.0,25180705.0,1
192.168.100.148-192.168.100.3-41372-80-6,192.168.100.148,41372,192.168.100.3,80,6,04/06/2018 02:39:22 PM,11972114,3,5,343.0,494.0,343.0,0.0,114.33333333333334,198.0311423320416,494.0,0.0,98.8,220.9235161769792,69.9124649163882,0.6682194974087283,1710302.0,2975599.525594744,6970097.0,21.0,6970172.0,3485086.0,4928626.188751791,6970151.0,21.0,11972114.0,2993028.5,3548168.4216145943,6970097.0,30.0,0,0,0,0,96,176,0.2505823115282731,0.4176371858804552,0.0,494.0,93.0,188.3626820790148,35480.5,0,1,0,0,0,0,0,0,1.0,104.625,114.33333333333331,98.8,0,0,0,0,0,0,3,343,5,494,-1,235,1,0,105.0,0.0,105.0,105.0,6970097.0,0.0,6970097.0,6970097.0,1
192.168.100.149-192.168.100.7-51202-80-6,192.168.100.149,51202,192.168.100.7,80,6,04/06/2018 02:44:22 PM,16310232,3,5,407.0,1124.0,407.0,0.0,135.66666666666669,234.9815595601777,1124.0,0.0,224.8,502.6680813419528,93.86745694359222,0.4904896509136106,2330033.1428571427,5667372.600523262,15144627.0,13.0,1165536.0,582768.0,824140.024540733,1165523.0,13.0,16310232.0,4077558.0,7398487.77924034,15144651.0,34.0,0,0,0,0,96,176,0.1839336190926039,0.3065560318210066,0.0,1124.0,170.11111111111111,382.1951217782759,146073.11111111112,0,1,0,0,0,0,0,0,1.0,191.375,135.66666666666666,224.8,0,0,0,0,0,0,3,407,5,1124,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.148-192.168.100.3-39830-80-6,192.168.100.148,39830,192.168.100.3,80,6,04/06/2018 02:38:52 PM,7064016,3,5,432.0,494.0,432.0,0.0,144.0,249.4153162899184,494.0,0.0,98.8,220.9235161769792,131.08690580542287,1.1325002661375625,1009145.1428571428,1920994.6144884103,5001789.0,13.0,2062166.0,1031083.0,1458141.864047528,2062145.0,21.0,7064016.0,1766004.0,2366128.277550902,5001872.0,14.0,0,0,0,0,96,176,0.424687599801586,0.7078126663359766,0.0,494.0,102.88888888888889,204.7513397052901,41923.11111111111,0,1,0,0,0,0,0,0,1.0,115.75,144.0,98.8,0,0,0,0,0,0,3,432,5,494,-1,235,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-50198-80-6,192.168.100.149,50198,192.168.100.7,80,6,04/06/2018 02:44:01 PM,21199988,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094339676041326,21199988.0,0.0,21199988.0,21199988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.047169838020663,0.047169838020663,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,21199988.0,0.0,21199988.0,21199988.0,1
192.168.100.148-192.168.100.3-60330-80-6,192.168.100.148,60330,192.168.100.3,80,6,04/06/2018 02:35:19 PM,14955340,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133731496575805,14955340.0,0.0,14955340.0,14955340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0668657482879025,0.0668657482879025,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,14955340.0,0.0,14955340.0,14955340.0,1
192.168.100.148-192.168.100.3-37698-80-6,192.168.100.148,37698,192.168.100.3,80,6,04/06/2018 02:37:46 PM,13874753,9,5,3031.0,494.0,433.0,0.0,336.77777777777777,190.93505294849464,494.0,0.0,98.8,220.9235161769792,254.05857675448348,1.0090269715071685,1067288.6923076925,1592811.9976412985,5005008.0,14.0,8869694.0,1108711.75,1217106.551166184,3519891.0,30.0,13874753.0,3468688.25,3049144.3349510776,6846579.0,14.0,0,0,0,0,288,176,0.648660195968894,0.3603667755382744,0.0,494.0,235.00000000000003,228.04824051064284,52006.00000000001,0,1,0,0,0,0,0,0,0.0,251.78571428571428,336.77777777777777,98.8,0,0,0,0,0,0,9,3031,5,494,-1,235,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-52102-80-6,192.168.100.7,80,192.168.100.149,52102,6,04/06/2018 02:45:52 PM,20940868,3,4,1124.0,617.0,1124.0,0.0,374.6666666666666,648.9417025691394,617.0,0.0,154.25,308.5,83.13886511294567,0.3342745868986901,3490144.666666667,6157916.72010701,15136465.0,62.0,15146410.0,7573205.0,10696202.046469484,15136562.0,9848.0,5804403.0,1934801.0,3342410.5181068047,5794280.0,116.0,0,0,0,0,96,136,0.1432605372422958,0.1910140496563944,0.0,1124.0,217.625,425.1352515880765,180739.9821428572,0,1,0,0,1,0,0,0,1.0,248.7142857142857,374.6666666666667,154.25,0,0,0,0,0,0,3,1124,4,617,-1,251,1,0,116.0,0.0,116.0,116.0,5794280.0,0.0,5794280.0,5794280.0,1
192.168.100.149-192.168.100.7-56380-80-6,192.168.100.149,56380,192.168.100.7,80,6,04/06/2018 02:50:16 PM,34401802,3,5,436.0,1124.0,436.0,0.0,145.33333333333331,251.72471736667683,1124.0,0.0,224.8,502.6680813419528,45.34646179290259,0.2325459579123209,4914543.142857143,8477155.097244997,19262958.0,22.0,19263035.0,9631517.5,13620991.562035434,19263013.0,22.0,34401802.0,8600450.5,10072603.18044038,19262958.0,31.0,0,0,0,0,96,176,0.0872047342171203,0.1453412236952006,0.0,1124.0,173.33333333333331,384.5568878592607,147884.0,0,1,0,0,0,0,0,0,1.0,195.0,145.33333333333334,224.8,0,0,0,0,0,0,3,436,5,1124,-1,215,1,0,104.0,0.0,104.0,104.0,19262958.0,0.0,19262958.0,19262958.0,1
192.168.100.148-192.168.100.3-33214-80-6,192.168.100.148,33214,192.168.100.3,80,6,04/06/2018 02:35:47 PM,21816453,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0916739306797489,21816453.0,0.0,21816453.0,21816453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0458369653398744,0.0458369653398744,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,21816453.0,0.0,21816453.0,21816453.0,1
192.168.100.149-192.168.100.3-42706-80-6,192.168.100.149,42706,192.168.100.3,80,6,04/06/2018 02:32:42 PM,11995426,3,5,375.0,494.0,375.0,0.0,125.0,216.50635094610965,494.0,0.0,98.8,220.9235161769792,72.44428001139768,0.6669208746733963,1713632.2857142854,2982493.268534773,6993598.0,22.0,6993688.0,3496844.0,4945243.198109674,6993659.0,29.0,11995426.0,2998856.5,3556924.9242891907,6993598.0,22.0,0,0,0,0,96,176,0.2500953280025236,0.4168255466708727,0.0,494.0,96.55555555555556,193.89243868129,37594.27777777778,0,1,0,0,0,0,0,0,1.0,108.625,125.0,98.8,0,0,0,0,0,0,3,375,5,494,-1,235,1,0,99.0,0.0,99.0,99.0,6993598.0,0.0,6993598.0,6993598.0,1
192.168.100.148-192.168.100.3-60830-80-6,192.168.100.148,60830,192.168.100.3,80,6,04/06/2018 02:35:16 PM,10664021,3,5,326.0,494.0,326.0,0.0,108.66666666666666,188.216187755818,494.0,0.0,98.8,220.9235161769792,76.8940721328287,0.7501860695885726,1523431.5714285714,2608575.735106603,5659302.0,16.0,5659366.0,2829683.0,4001752.0341860265,5659349.0,17.0,10664021.0,2666005.25,3089977.064179536,5659302.0,16.0,0,0,0,0,96,176,0.2813197760957147,0.4688662934928579,0.0,494.0,91.11111111111111,185.60741125049697,34450.11111111111,0,1,0,0,0,0,0,0,1.0,102.5,108.66666666666669,98.8,0,0,0,0,0,0,3,326,5,494,-1,235,1,0,70.0,0.0,70.0,70.0,5659302.0,0.0,5659302.0,5659302.0,1
192.168.100.147-192.168.100.3-58394-80-6,192.168.100.147,58394,192.168.100.3,80,6,04/06/2018 02:33:30 PM,90889962,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220046301702711,90889962.0,0.0,90889962.0,90889962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0110023150851355,0.0110023150851355,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,90889962.0,0.0,90889962.0,90889962.0,1
192.168.100.149-192.168.100.7-56116-80-6,192.168.100.149,56116,192.168.100.7,80,6,04/06/2018 02:50:16 PM,16198285,3,5,607.0,1124.0,607.0,0.0,202.3333333333333,350.45161339810284,1124.0,0.0,224.8,502.6680813419528,106.86316483504274,0.4938794446449115,2314040.714285714,5671523.5987105705,15145015.0,22.0,1053206.0,526603.0,744696.5776744244,1053183.0,23.0,16198285.0,4049571.25,7413616.475231791,15145037.0,35.0,0,0,0,0,96,176,0.1852047917418418,0.3086746529030697,0.0,1124.0,192.3333333333333,402.9416831254865,162362.0,0,1,0,0,0,0,0,0,1.0,216.375,202.3333333333333,224.8,0,0,0,0,0,0,3,607,5,1124,-1,219,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-54854-80-6,192.168.100.149,54854,192.168.100.7,80,6,04/06/2018 02:48:27 PM,32626086,3,5,533.0,1124.0,533.0,0.0,177.66666666666669,307.72769347807053,1124.0,0.0,224.8,502.6680813419528,50.78758144633101,0.245202565824169,4660869.428571429,7988248.056871667,17477642.0,24.0,17477716.0,8738858.0,12358577.562127125,17477692.0,24.0,32626086.0,8156521.5,9466148.884706687,17477642.0,52.0,0,0,0,0,96,176,0.0919509621840633,0.1532516036401056,0.0,1124.0,184.11111111111111,394.08008210402,155299.11111111112,0,1,0,0,0,0,0,0,1.0,207.125,177.66666666666666,224.8,0,0,0,0,0,0,3,533,5,1124,-1,215,1,0,133.0,0.0,133.0,133.0,17477642.0,0.0,17477642.0,17477642.0,1
192.168.100.149-192.168.100.7-44580-80-6,192.168.100.149,44580,192.168.100.7,80,6,04/06/2018 02:34:55 PM,3315889,4,4,477.0,1124.0,477.0,0.0,119.25,238.5,1124.0,0.0,281.0,562.0,482.8267773740316,2.4126259956228933,473698.42857142864,840466.2417077117,2053084.0,22.0,3315820.0,1105273.3333333333,1035632.3915735416,2053309.0,22.0,2053201.0,684400.3333333334,1185314.825331369,2053084.0,34.0,0,0,0,0,128,144,1.2063129978114466,1.2063129978114466,0.0,1124.0,177.88888888888889,388.2822570130022,150763.11111111112,0,1,0,0,0,0,0,0,1.0,200.125,119.25,281.0,0,0,0,0,0,0,4,477,4,1124,-1,215,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.100.149-192.168.100.7-46606-80-6,192.168.100.7,80,192.168.100.149,46606,6,04/06/2018 02:38:19 PM,74886734,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400604999010906,37443367.0,52890744.36147058,74842771.0,43963.0,0.0,0.0,0.0,0.0,0.0,74886734.0,37443367.0,52890744.36147058,74842771.0,43963.0,0,0,0,0,0,96,0.0,0.0400604999010906,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,251,0,0,43963.0,0.0,43963.0,43963.0,74842771.0,0.0,74842771.0,74842771.0,1
192.168.100.149-192.168.100.7-56820-80-6,192.168.100.149,56820,192.168.100.7,80,6,04/06/2018 02:50:54 PM,33248735,3,5,422.0,1124.0,422.0,0.0,140.66666666666669,243.64181359802205,1124.0,0.0,224.8,502.6680813419528,46.49800962352402,0.2406106578190117,4749819.285714285,8156960.72533485,18109807.0,24.0,18110070.0,9055035.0,12805476.118904833,18109874.0,196.0,33248735.0,8312183.75,9674246.718786685,18109807.0,24.0,0,0,0,0,96,176,0.0902289966821294,0.1503816611368823,0.0,1124.0,171.7777777777778,383.3881120280655,146986.44444444447,0,1,0,0,0,0,0,0,1.0,193.25,140.66666666666666,224.8,0,0,0,0,0,0,3,422,5,1124,-1,215,1,0,314.0,0.0,314.0,314.0,18109807.0,0.0,18109807.0,18109807.0,1
192.168.100.148-192.168.100.3-57256-80-6,192.168.100.148,57256,192.168.100.3,80,6,04/06/2018 02:33:58 PM,9001118,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2221946207126714,9001118.0,0.0,9001118.0,9001118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.1110973103563357,0.1110973103563357,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,9001118.0,0.0,9001118.0,9001118.0,1
192.168.100.150-192.168.100.7-47112-80-6,192.168.100.150,47112,192.168.100.7,80,6,04/06/2018 02:41:53 PM,119804711,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016693834351806,119804711.0,0.0,119804711.0,119804711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.008346917175903,0.008346917175903,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,119804711.0,0.0,119804711.0,119804711.0,1
192.168.100.148-192.168.100.3-32952-80-6,192.168.100.148,32952,192.168.100.3,80,6,04/06/2018 02:35:46 PM,22028745,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0907904649130034,22028745.0,0.0,22028745.0,22028745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0453952324565017,0.0453952324565017,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0.0,0.0,0.0,0.0,22028745.0,0.0,22028745.0,22028745.0,1
